Subacute administration of both methcathinone or manganese alone to mice produces basal ganglia damage resembling that caused by a home-made methcathinone in man,0
Subarachnoid Hemorrhage as Result of Retrocorporeal Artery Aneurysm Rupture: Rare Sequel of Subclavian Steal Syndrome.,0
Subaru Near-infrared Imaging Polarimetry of Misaligned Disks around the SR 24 Hierarchical Triple System,0
Subcarrier Assignment Schemes Based on Q-Learning in Wideband Cognitive Radio Networks,1
Subcellular Localization of Histidine Phosphorylated Proteins Through Indirect Immunofluorescence.,1
Subcellular Localization of PI3P in Arabidopsis.,0
Subclinical left ventricular dysfunction post radiotherapy in breast cancer: Speckle-tracking echocardiography detects dose-related longitudinal strain changes after irradiation (BACCARAT study),0
Subcorneal and Intraepidermal Immunobullous Dermatoses,0
Subcortical structural abnormalities in female neuromyelitis optica patients with neuropathic pain.,0
Subcortical structural variations associated with low socioeconomic status in adolescents.,6
Subcortical TDP-43 pathology patterns validate cortical FTLD-TDP subtypes and demonstrate unique aspects of C9orf72 mutation cases.,2
Subcutaneous Fungal Infections,0
Subepidermal Bullous Dermatoses,0
Subfossil lemur discoveries from the Beanka Protected Area in western Madagascar,2
Subgraph Networks with Application to Structural Feature Space Expansion,3
Subject-Independent Brain-Computer Interfaces Based on Deep Convolutional Neural Networks.,14
Subjective cognitive and non-cognitive complaints and brain MRI biomarkers in the MEMENTO cohort.,0
Subjective Markov Process with Fuzzy Aggregations.,0
Subjective status and perceived legitimacy across countries (Dataset),0
Sublinear Algorithms and Lower Bounds for Metric TSP Cost Estimation.,0
Sublinear-Time Algorithms for Compressive Phase Retrieval,0
Submesoscale Features and Turbulent Mixing of an Oblique Anticyclonic Eddy in the Gulf of Alaska Investigated by Marine Seismic Survey Data,1
"Submission of evidence on the disproportionate impact of COVID 19, and the UK government response, on ethnic minorities and women in the UK",3
Submitting Columns and Forums to SPM [From the Editor],0
Submodular Clustering in Low Dimensions.,0
Suboptimal asthma care: Lessons from Australia and a way forward,0
Suboptimal Use of Inpatient Palliative Care Consultation May Lead to Higher Readmissions and Costs in End-Stage Liver Disease.,1
Subpectoral Implant-Based Breast Reconstruction,0
Subpopulations of hyphae secrete proteins or resist heat stress in Aspergillus oryzae colonies,4
Subsequent Use of a Pressure Sensor to Record Intra-Abdominal Pressure After Maximum Vaginal Closure Force in a Clinical Trial,1
Subsidized or stressed? Shifts in freshwater benthic microbial metagenomics along a gradient of alkaline coal mine drainage,1
Subspace segmentation-based robust multiple kernel clustering,3
Substance Use Among Refugee and Conflict-Affected Children and Adolescents,0
Substance use disorders in the elderly,0
Substance use prevention research funded by the NIH.,0
"Substance Use Treatment Patient and Provider Perspectives on Accessing Sexual and Reproductive Health Services: Barriers, Facilitators, and the Need for Integration of Care.",3
"Substance use, affective symptoms, and suicidal ideation among Russian, Somali, and Kurdish migrants in Finland",0
Substance-induced Psychosis in Youth.,1
Substantia Nigra Volume Dissociates Bradykinesia and Rigidity from Tremor in Parkinson's Disease: A 7 Tesla Imaging Study.,0
Substituent Effects on the Thermal Decomposition of Phosphate Esters on Ferrous Surfaces,0
Substitutions of Oatmeal and Breakfast Food Alternatives and the Rate of Stroke.,0
"Substrate channeling in the glycerol-3-phosphate pathway regulates the synthesis, storage and secretion of glycerolipids.",5
Substrate mapping to inform ecosystem science and marine spatial planning around the main Hawaiian Islands,1
Substrate recognition and processing by Î³-secretase,8
Substrate Spatial Complexity Analysis for the Prediction of Ventricular Arrhythmias in Patients with Ischemic Cardiomyopathy,1
Substrate-directed synthesis of MoS2 nanocrystals with tunable dimensionality and optical properties.,7
Subtle Environmental Differences have Cascading Effects on the Ecology and Evolution of a Model Microbial Community,0
Subtle Molecular Tailoring Induces Significant Morphology Optimization Enabling over 16% Efficiency Organic Solar Cells with Efficient Charge Generation.,36
Subtraction method via phase mask enables contrast enhancement in scanned Bessel light-sheet microscopy.,0
Subtyping COPD by Using Visual and Quantitative CT Imaging Features.,1
"Success of Direct-Acting, Antiviral-Based Therapy for Chronic Hepatitis C Is Not Affected by Type 2 Diabetes.",0
Successful body flossing via indwelling nephrostomy allowing for primary realignment of bladder rupture and placement of a foley catheter into the urinary bladder.,0
Successful Implementation of Healthful Nutrition Initiatives into Hospitals.,1
Successful management of the first reported case in Austria of COVID-19 with ARDS.,4
Successful Negotiation of Anticipated and Unanticipated Obstacles in Young and Older Adults: Not All Is as Expected.,4
Successful recovery from critical COVID-19 pneumonia with extracorporeal membrane oxygenation: A case report,2
Successful treatment of a PNH patient non-responsive to eculizumab with the novel complement C5 inhibitor coversin (nomacopan).,0
Successful Treatment of In-Transit Metastatic Melanoma in a Renal Transplant Patient With Combination T-VEC/Imiquimod Immunotherapy.,0
Successful use of blinatumomab in a patient with acute lymphoblastic leukemia and severe hepatic dysfunction,0
Successful Use of Cidofovir in an Immunocompetent Child With Severe Adenoviral Sepsis,2
Successive Over-Relaxation ${Q}$ -Learning,2
Succinct Filters for Sets of Unknown Sizes.,0
Succinct Population Protocols for Presburger Arithmetic,3
Sucking the air out of the pericardium: Lessons regarding bronchial anastomotic complications,0
Suction Stress of Clay Over a Wide Range of Saturation,1
Sudden cardiac arrest survival in HEARTSafe communities,1
"Sudden Cardiac Death in Athletes: Incidence, Causes and Prevention Strategies",0
"Sudden Natural Deaths in Ontario, Canada: A Retrospective Autopsy Analysis (2012â€“2016)",0
Sudden unexpected death in asymptomatic infants due to PPA2 variants.,0
Sugar availability suppresses the auxin-induced strigolactone pathway to promote bud outgrowth.,10
"Sugar, gravel, fish and flowers: Mesoscale cloud patterns in the trade winds",4
Sugary Drink Consumption Among Children by Supplemental Nutrition Assistance Program Status.,0
Sugary drink excise tax policy process and implementation: Case study from Saudi Arabia,2
Suggest a new approach to fabricate AlFe2B2,1
Suicidal behaviours among Chinese adolescents exposed to suicide attempt or death.,1
Suicidal ideation is common in autosomal dominant Alzheimer's disease at-risk persons.,0
Suicidality in Context,0
Suicidality in relation to depressive symptoms and psychological distress in adults aged 30 to 101 years in a population-based study in Finland,0
Suicide and Occupational Risks.,0
Suicide and sudden death bereavement in Australia: A longitudinal study of family members over 2 years after death.,2
Suicide in Anxiety Disorders,0
Suicide in late life,0
Suicide prediction models: a critical review of recent research with recommendations for the way forward,7
Suicide prevention using self-guided digital interventions: a systematic review and meta-analysis of randomised controlled trials,9
Suicide risk and prevention during the COVID-19 pandemic.,72
Suicide Risk Screening in the Hospital Setting: A Review of Brief Validated Tools.,4
SUITer: An Automated Method for Improving Segmentation of Infratentorial Structures at Ultra-High-Field MRI.,2
Sulfamides direct radical-mediated chlorination of aliphatic Câ€“H bonds,5
Sulfide mantle source heterogeneity recorded in basaltic lavas from the Azores,3
Sulfur covalently bonded to porous graphitic carbon as an anode material for lithium-ion capacitors with high energy storage performance,1
Sulfur-based mixotrophic bio-reduction for efficient removal of chromium (VI) in groundwater,28
Sulfuric Acid Burns,1
Sulphur-bearing and complex organic molecules in an infrared cold core,1
Sulphur-doped carbon nanosheets derived from biomass as high-performance anode materials for sodium-ion batteries,9
Sum-set Inequalities from Aligned Image Sets: Instruments for Robust GDoF Bounds,0
Summarizing commentaries â€“ â€˜Institutions and knowledge systems: theoretical perspectivesâ€™,0
Summarizing Data: Descriptive Statistics,0
"Summary and Future Applications of Precision Medicine in Pulmonary, Critical Care, and Sleep Medicine",0
Summary of 20 tracheal intubation by anesthesiologists for patients with severe COVID-19 pneumonia: retrospective case series.,5
Summary of Book Findings. Mapping Chapters to Framework Dimensions,0
"Summary of the 11th International Conference on Human Herpesvirusesâ€6A, â€6B, and â€7",1
"Summary of the 12th IAEA technical meeting on control, data acquisition and remote participation for fusion research",0
Summary of the Third Annual Blood and Marrow Transplant Clinical Trials Network Myeloma Intergroup Workshop on Minimal Residual Disease and Immune Profiling.,7
"Summary, Conclusions and Outlook",0
Summary: 2017 International Consultation on Incontinence Evidence-Based Surgical Pathway for Pelvic Organ Prolapse.,5
Summer Monsoon Variability in the Himalaya Over Recent Centuries,0
Summer soil drying exacerbated by earlier spring greening of northern vegetation,14
SUMO conjugation as regulator of the glucocorticoid receptor-FKBP51 cellular response to stress.,2
Sums of reciprocals of fractional parts and multiplicative Diophantine approximation,5
"Sums, products, and ratios along the edges of a graph",2
"Sunbeds and Melanoma Risk: Many Open Questions, Not Yet Time to Close the Debate.",1
"Sunburn-related variables, secular trends of improved sun protection and short-term impact on sun attitude behavior in Italian primary schoolchildren: Analysis of the educational campaign ""Il Sole Amico"" (""The sun as a friend"").",0
Sunset and moonshine: Variable blue and yellow pigments used by Caspar David Friedrich in different creative periods revealed by in situ XRF imaging,0
Super Diffusion for Salient Object Detection,2
Super-Perfect Zero-Knowledge Proofs.,0
Super-resolution by means of Beurling minimal extrapolation,13
Super-Resolution for Hyperspectral and Multispectral Image Fusion Accounting for Seasonal Spectral Variability,18
Super-Resolution for MIMO Array SAR 3-D Imaging Based on Compressive Sensing and Deep Neural Network,0
Super-Resolution Imaging Through the Human Skull,4
"Super-spreading Events and Contribution to Transmission of MERS, SARS, and COVID-19",4
Super-Weak Force and Neutrino Masses,2
Superconducting Materials: the W hole Story,3
Superconductivity in chromium nitrides Pr3Cr10-xN11 with strong electron correlations,1
Superconductivity in Undoped BaFe2As2 by Tetrahedral Geometry Design,0
Superconformal Blocks: General Theory,13
Superficial Cerebellar Microbleeds and Cerebral Amyloid Angiopathy: A Magnetic Resonance Imaging/Positron Emission Tomography Study.,3
Superficial Infections of the Skin and Nails,0
Superficial temporal artery to middle cerebral artery (STA-MCA) bypass via retrograde arterial anastomosis in a patient with common carotid artery occlusion: a case report.,1
Superhydrophilicâ€“superhydrophobic patterned surfaces on glass substrate for water harvesting,4
Superhydrophobic Triboelectric Textile for Sensing and Energy Harvesting Applications,0
Superinjective Simplicial Maps of the Two-sided Curve Complexes on Nonorientable Surfaces,1
Superior Oxygen Reduction Reaction on Phosphorusâ€Doped Carbon Dot/Graphene Aerogel for Allâ€Solidâ€State Flexible Alâ€“Air Batteries,10
Superior response inhibition to high-calorie foods in adolescents with anorexia nervosa.,2
Supernovae and SNO,1
Superpixels for image and video processing based on proximity-weighted patch matching,0
Superplasticity and High Strength in Alâ€“Znâ€“Mgâ€“Zr Alloy with Ultrafine Grains,1
Superselective transcatheter arterial embolization of iatrogenic inferior epigastric artery after paracentesis: Unusual manifestation of hemoperitoneum.,0
Supersonic Cold Spraying for Energy and Environmental Applications: One-Step Scalable Coating Technology for Advanced Micro- and Nanotextured Materials.,8
Superstring Field Theory with Open and Closed Strings,4
Superstructure control of first-cycle voltage hysteresis in oxygen-redox cathodes,21
Supersymmetric Yang-Mills theories:not quite the usual perspectivespective,0
Supertagging with CCG primitives.,0
Supervised Deep Sparse Coding Networks for Image Classification,1
Supplement information of fasting time for obese children,1
Supplementary Approaches to Shared Transboundary Water Management,0
Supplementary materials to: Beyond God and government: The role of personal control in supporting citizensâ€™ well-being in the face of changing economy and rising inequality,0
"Supplementation with saury oil, a fish oil high in omega-11 monounsaturated fatty acids, improves plasma lipids in healthy subjects",2
Supplements to increase trainee-authored publications pertaining to medical education: A graduate's viewpoint,1
Supply Chain Impact,0
Supply Chain Resilience in the Global Financial Crisis: An Empirical Study on Japan,0
Supply Constraint from Earthquakes in Japan in Input-Output Analysis,0
Support programme for secondary prevention of stroke: inspiration to continue?,0
Support to decision-making,0
Support Vector Machine Classification of Seismic Events in the Tianshan Orogenic Belt,1
Support vector machine for modelling and simulation of heat exchangers,33
Supporting Aging-in-Place Well: Findings From a Cluster Analysis of the Reasons for Aging-in-Place and Perceptions of Well-Being.,9
Supporting an integrated transportation infrastructure and public space design: A coupled simulation method for evaluating traffic pollution and microclimate,1
Supporting Analysis of Dimensionality Reduction Results with Contrastive Learning,12
Supporting human autonomy in AI systems: A framework for ethical enquiry,3
Supporting informed decision-making about vaccination: an analysis of two official websites.,3
Supporting multimedia designers: Towards more effective design tools,1
Supporting Palestinian Agriculture,0
Supporting Shared Sense of History within a Rural Village Community,0
Supporting successful women in dermatology.,0
Supporting Teacher Professional Development: Program Sustainability in Colombia,0
Supporting teachers' use of data-based instruction to improve students' early writing skills,2
Supportive Care for the Cancer Patient,1
Supportive technology in collaborative research: proposing the STiCR framework.,0
Suppression of glycogen synthase expression reduces glycogen and lipid storage during mosquito overwintering diapause.,0
Suppression of hematopoietic cell kinase ameliorates the bone destruction associated with inflammation,1
Suppression of LIM Kinase 1 and LIM Kinase 2 Limits Glioblastoma Invasion.,1
Suppressive effect of truncated norzoanthamine (TZ) for bone loss in an osteoporosis mouse model,0
Suppressor of fused controls cerebellum granule cell proliferation by suppressing Fgf8 and spatially regulating Gli proteins.,1
Supramolecular and Hybrid Bonding Polymers,0
Supramolecular Nanofibers for Encapsulation and In Situ Differentiation of Neural Stem Cells.,1
Supramolecular nanomaterials based on hollow mesoporous drug carriers and macrocycle-capped CuS nanogates for synergistic chemo-photothermal therapy.,12
Supramolecular polymerization through kinetic pathway control and living chain growth,21
Supramolecular Polymers â€“ we've Come Full Circle,3
Supramolecular self-assembly: A facile way to fabricate protein and peptide nanomaterials,0
Suprathermal electron moments in the ionosphere,0
"Suprathermal Magnetospheric Atomic and Molecular Heavy Ions at and Near Earth, Jupiter, and Saturn: Observations and Identification",0
Supraventricular Tachyarrhythmia Management in Elite Athletes,0
Sur la reprÃ©sentation des entiers par des formes cyclotomiques de grand degrÃ©,1
Surface Characterization of Secondary Organic Aerosols from Ozonolysis of Monoterpene and the Effects of Acute Lung Injury in Mice,0
Surface chemistry of colloidal surfactant-free gold nanoparticles generated by laser ablation,0
Surface chemistry of Pb-activated sphalerite,19
Surface complexation model of rare earth element adsorption onto bacterial surfaces with lanthanide binding tags,1
Surface coverage by impact of droplets from a monodisperse spray,0
Surface defect saliency of magnetic tile,7
Surface Enhanced Raman Scattering Selectivity in Proteins Arises from Electron Capture and Resonant Enhancement of Radical Species,0
Surface growth on a deformable spherical substrate,2
Surface hardening of metals at room temperature by nanoparticle-laden cavitating waterjets,3
Surface Hydration and Hydroxyl Configurations of Gibbsite and Boehmite Nanoplates,0
Surface Integrity When Machining Inconel 718 Using Conventional Lubrication and Carbon Dioxide Coolant,0
Surface interaction between Pd and nitrogen derived from hyperbranched polyamide towards highly effective formic acid dehydrogenation,3
Surface microstructure modification of hypereutectic Nb-Si based alloys to improve oxidation resistance without damaging fracture toughness,0
Surface modification induced by perovskite quantum dots for triple-cation perovskite solar cells,6
Surface Nonlinear Optics on Centrosymmetric Dirac Nodal-Line Semimetal ZrSiS.,0
Surface oxygen vacancy defect-promoted electron-hole separation for porous defective ZnO hexagonal plates and enhanced solar-driven photocatalytic performance,20
Surface plasmon resonance imaging coupled to on-chip mass spectrometry: a new tool to probe protein-GAG interactions.,2
Surface Susceptibility Synthesis of Metasurface Holograms for Creating Electromagnetic Illusions,1
Surface-orientation-dependent growth of SrRuO3 epitaxial thin films,0
Surfaceâ€2D/Bulkâ€3D Heterophased Perovskite Nanograins for Longâ€Termâ€Stable Lightâ€Emitting Diodes,6
Surfactant-assisted fabrication of graphene frameworks endowing epoxy composites with superior thermal conductivity,1
Surfzone Topography-informed Deep Learning Techniques to Nearshore Bathymetry with Sparse Measurements.,0
Surgeon training and clinical implementation of spinal endoscopy in routine practice: results of a global survey.,4
Surgery and ObGyn: Beyond the Chief Complaint,0
Surgery and Public Health in the Middle East and North Africa Region,0
Surgery for Benign Breast Disorders,0
Surgery for Breast Cancer,0
Surgery for Diffuse WHO Grade II Gliomas: Volumetric Analysis of a Multicenter Retrospective Cohort From the German Study Group for Intraoperative Magnetic Resonance Imaging.,5
Surgery for the Very Old: Are Nonagenarians Different?,0
Surgery of the Male Genital Tract,0
"Surgery, Surgical Pathology, and Postoperative Management of Patients With Hirschsprung Disease:",1
Surgical anatomy of ovine facial and hypoglossal nerves for facial nerve reconstruction and regeneration research: An experimental study in sheep.,5
Surgical Approach to Articular Cartilage Repair,0
Surgical correction of proximal junctional kyphosis,0
Surgical data science,0
Surgical Disparities: Beyond Non-Modifiable Patient Factors,1
Surgical Explantation of Bone-Anchored Hearing Devices: A 10-year Single Institution Review:,1
Surgical Factors Affecting Outcomes in Oral Squamous Cell Carcinoma,0
Surgical Interventions for Spine Pain Management,0
Surgical Management of Ciliated Hepatic Foregut Cyst.,0
Surgical Management of Gastroesophageal Reflux Disease,0
Surgical management of lipomas: Proposal of the Z-incision design and surgical algorithm based on tumor size.,1
Surgical Management of Neurogenic Lower Urinary Tract Dysfunction in Men with Spinal Cord Injury,0
Surgical management of non melanoma skin cancer of the head and neck,4
Surgical margins in oral cavity squamous cell carcinoma: Current practices and future directions,4
Surgical Outcomes in Post-Traumatic Epilepsy: A Single Institutional Experience.,2
"Surgical salvage in patients with advanced testicular cancer: indications, risks and outcomes",0
"Surgical salvage in patients with advanced testicular cancer: indications, risks and outcomes.",0
Surgical timing and presence of a vitreoretinal fellow on postoperative adverse events following pars plana vitrectomy.,0
Surgical Transgastric Necrosectomy for Necrotizing Pancreatitis: A Single-stage Procedure for Walled-off Pancreatic Necrosis,10
Surgical Treatment for Metastatic Lesions in Pelvis,0
Surgical Treatment of Colorectal Cancer Liver Metastases (CRLM) - Historical Aspects,0
Surgical Treatment of Nasal Polyposis,0
Surgical Treatment of the Greater Occipital Nerve,0
Surgical Volume of Dermatologists Who Do Not Perform Mohs Micrographic Dermatologic Surgery: A Cross-Sectional Individual-Level Analysis Using Medicare Data.,0
Surgineering: curriculum concept for experiential learning in upper-level biomedical engineering.,2
Surprising plasticization benefits in natural gas upgrading using polyimide membranes,4
Surrogacy: An international comparative analysis of the fundamental legislative principles of Ukraine.,1
Surrogate Endpoints in Localized Prostate Cancer.,0
"Surrounding green, air pollution, traffic noise exposure and non-accidental and cause-specific mortality.",4
Surveillance in Patients With Diffuse Large B Cell Lymphoma,1
Surveillance of Physical Activity: Actions Needed to Support New Federal Guidelines.,1
Survey and analysis of the nutritional status in hospitalized patients with malignant gastric tumors and its influence on the quality of life.,5
Survey completeness of a global citizenâ€science database of bird occurrence,10
Survey of Clinician Opinions on Kidney Transplantation from Hepatitis-C Virus-Positive Donors: Identifying and Overcoming Barriers,0
Survey of Water Managers for Twenty-First Century Challenges,0
Survey Results Regarding Uptake and Impact of Synthetic Digital Mammography With Tomosynthesis in the Screening Setting,4
Surveying the POSNA Landscape: What Can We Learn From Society Survey Studies?,1
"Surveying, Geomatics, and 3D Reconstruction",1
Survival Advantage With Adjuvant Chemotherapy for Locoregionally Advanced Rectal Cancer: A Veterans Health Administration Analysis,0
Survival after neoadjuvant approaches to gastroesophageal junction cancer.,0
Survival analysis of two Mycoplasma hyopneumoniae eradication methods.,1
Survival and competing mortality risks of mountain lions in a major metropolitan area,1
Survival and complications: A 9â€ to 15â€year retrospective followâ€up of dental implant therapy,9
Survival and course of lung function in the presence or absence of antifibrotic treatment in patients with idiopathic pulmonary fibrosis: long-term results of the INSIGHTS-IPF registry.,1
Survival and Long-Run Dynamics with Heterogeneous Beliefs under Recursive Preferences,52
Survival and Quality of Life after Early Discharge in Low-Risk Pulmonary Embolism,0
Survival at 11 to 21 years for 779 MetasulÂ® metal-on-metal total hip arthroplasties.,0
Survival benefit associated with clarithromycin in severe community-acquired pneumonia: A matched comparator study,0
Survival Benefit of Liver Transplantation for Hepatocellular Carcinoma.,2
Survival benefit of lobectomy over gross-total resection without lobectomy in cases of glioblastoma in the noneloquent area: a retrospective study.,16
Survival outcomes in patients with gastric and gastroesophageal junction adenocarcinomas treated with perioperative chemotherapy with or without preoperative radiotherapy.,2
Surviving and thriving: Survivorship in the 21st century: Developing a multidisciplinary survivorship care program,0
Survivors of Ebola Virus Disease Develop Polyfunctional Antibody Responses.,5
Susceptibility of Cervical Spinal Stenosis to Hypoxic-Ischemic Cord Injury.,2
Susceptibility to and transmission of COVID-19 amongst children and adolescents compared with adults: a systematic review and meta-analysis,10
Suspect that modulates the heartbeat is ensnared,2
Suspended single-crystalline oxide structures on silicon through wet-etch techniques: Effects of oxygen vacancies and dislocations on etch rates,0
Sustainability analysis of large-scale membrane bioreactor plant,0
Sustainability countenance in brand equity: a critical review and future research directions,2
"Sustainable agriculture options for production, greenhouse gasses and pollution alleviation, and nutrient recycling in emerging and transitional nations - An overview",15
Sustainable and Energy Efficient Reconfigurable Manufacturing Systems,6
Sustainable Concretes for Structural Applications,0
Sustainable Development Goals and Health: Toward a Revolution in Values,0
Sustainable Development Goals Indicators at Territorial Level: Conceptual and Methodological Issuesâ€”The Italian Perspective,8
Sustainable Finance at the time of Institutions : Performativity through the lens of Responsible Management in Morocco,0
Sustainable Operations Management Through the Perspective of Manufacturing & Service Operations Management,4
Sustainable photocatalytic porcelain grÃ©s slabs active under LED light for indoor depollution and bacteria reduction,0
Sustainable production of glucaric acid from corn stover via glucose oxidation: An assessment of homogeneous and heterogeneous catalytic oxidation production routes,3
Sustainable Use of Energy,0
"Sustained discontinuation of infliximab with a raising-dose strategy after obtaining remission in patients with rheumatoid arthritis: the RRRR study, a randomised controlled trial.",3
Sustained release of dermal papilla-derived extracellular vesicles from injectable microgel promotes hair growth.,4
"Sustaining and scaling positive behavioral interventions and supports: Implementation drivers, outcomes, and considerations",4
Sustaining cerebral perfusion in intracranial atherosclerotic stenosis: The roles of antegrade residual flow and leptomeningeal collateral flow.,2
Sustaining Life: Human Healthâ€“Planetary Health Linkages,0
Sustaining Water Resources,0
Suture Button Suspensionplasty in the Treatment of Carpometacarpal Arthritis: A Retrospective Analysis of One Surgeonâ€™s Experience Over 9 Years,0
SVLAN: Secure & Scalable Network Virtualization.,0
Swallow (Deglutition) Syncope and Carotid Sinus Hypersensitivity,0
Swallowing outcomes after pediatric epiglottopexy.,2
Swallows and Sparrows in the Human Street-Market Interface of Urban Nepal: Towards a First Open Access GIS Data and Model Inference on the Role of Religion and Culture in Bird Distribution,0
SWear: Sensing Using WEARables. Generalized Human Crowdsensing on Smartwatches,2
Swelling of Doubly Magic,0
Swelling of multi-responsive spherical polyelectrolyte brushes across a wide range of grafting densities,0
Swim bladder enhances lagenar sensitivity to sound pressure and higher frequencies in female plainfin midshipman (Porichthys notatus).,0
Swimming features in captive odontocetes: Indicative of animalsâ€™ emotional state?,1
Swimming in their own direction: Explaining domestic variation in homegrown sustainability governance for aquaculture in Asia,2
Switchable Truncations Between the 1st- and 2nd-Order DZT-CFS-UPMLs for Relevant FDTD Problems,1
Switching among branded and generic medication products during ongoing treatment of psychiatric illness,0
Switching Condensates: The CTD Code Goes Liquid.,4
Switching-Sequence Control of a Higher Order Power-Electronic System Driving a Pulsating Load,3
"Sword and Shield: Perceptions of law in empowering and protecting HIV-positive men who have sex with men in Manila, Philippines",3
Syllable as a unit of information transfer in linguistic communication: The entropy syllable parsing model.,4
Symbolic Models for Retarded Jump-Diffusion Systems,1
Symbolic Plans as High-Level Instructions for Reinforcement Learning.,2
Symbolic regression by uniform random global search,0
"Symbolism, myth and ritual in Africa and Asia",0
Symbolisme phonÃ©tique du genre dans les prÃ©noms franÃ§ais,0
Symmetric Arithmetic Circuits.,1
Symmetric Computation (Invited Talk).,0
Symmetric coupling of multiple timescale systems with Mixed-Mode Oscillations and synchronization,0
Symmetry and asymmetry of minimizers of a class of noncoercive functionals,0
Symmetry breaking bifurcations in the NLS equation with an asymmetric delta potential,0
Sympathetic Neural Blockade and Trigger Point Injections,0
Symplectic classification of coupled angular momenta,3
Symptom Assessment and Early Access to Supportive and Palliative Care for Patients With Advanced Solid Tumors in Mexico.,1
Symptom Clusters in Breast Cancer Survivors: A Latent Class Profile Analysis.,0
Symptom severity in burning mouth syndrome associates with psychological factors,0
"Symptomatology following loss and trauma: Latent class and network analyses of prolonged grief disorder, posttraumatic stress disorder, and depression in a treatmentâ€seeking traumaâ€exposed sample",6
Symptoms of sexual dysfunction among men from infertile couples: prevalence and association with testosterone deficiency.,4
Synaptic effects of estrogen.,0
Synaptic Proteome Alterations in the Primary Auditory Cortex of Individuals With Schizophrenia.,7
Synaptic vesicle fusion is modulated through feedback inhibition by dopamine auto-receptors.,1
Synchronicity Trumps Mischief in Rhythmic Human-Robot Social-Physical Interaction.,0
Synchronization in Groups and Societies,0
Synchronization in the Emergence of Basic Mental Functions,0
Synchronization in the Emergence of Social Relations,0
Synchronization of C. Elegans through high-throughput separation of eggs in a spiral microfluidic chip,0
Synchronization of Kuramoto Oscillators: A Regional Stability Framework,0
Synchronization of Networked Harmonic Oscillators via Quantized Sampled Velocity Feedback,0
Synchronous Carotid Endarterectomy and Coronary Artery Bypass Graft versus Staged Carotid Artery Stenting and Coronary Artery Bypass Graft for Patients with Concomitant Severe Coronary and Carotid Stenosis: A Systematic Review and Meta-analysis.,4
"Synchronous versus sequential chemo-radiotherapy in patients with early stage breast cancer (SECRAB): A randomised, phase III, trial.",4
Synchronously improved electromagnetic interference shielding and thermal conductivity for epoxy nanocomposites by constructing 3D copper nanowires/thermally annealed graphene aerogel framework,96
Synchrotron radiation-based materials characterization techniques shed light on molten salt reactor alloys,2
Synchrotron-based phase-contrast micro-CT as a tool for understanding pulmonary vascular pathobiology and the 3-D microanatomy of alveolar capillary dysplasia,3
Synchrotron-based techniques for studying the environmental health effects of heavy metals: Current status and future perspectives,2
"Synchrotron-Based Techniques for the Quantification, Imaging, Speciation, and Structure Characterization of Metals in Environmental and Biological Samples",0
Syndemics and the PrEP Cascade: Results from a Sample of Young Latino Men Who Have Sex with Men.,6
Syndromes and Congenital Anomalies,1
"Syndromic surveillance using ambulance transfer data in Tokyo, Japan.",0
Synergism between palladium and nickel on Pd-Ni/TiO2 for H2-SCR: A transient DRIFTS study,2
Synergistic Band Convergence and Endotaxial Nanostructuring: Achieving Ultralow Lattice Thermal Conductivity and High Figure of Merit in Eco-friendly SnTe,4
Synergistic combination treatment to break cross talk between cancer cells and bone cells to inhibit progression of bone metastasis.,3
Synergistic solvent extraction of heavy rare earths from chloride media using mixture of HEHHAP and Cyanex272,1
Synergy between two protic ionic liquids for improving the antiwear property of glycerol aqueous solution,3
"Synovial Myxoma: Found in Canines, Rabbits, and Now Humans Too?: A Case Report.",0
Synovium stem cell-derived matrix enhances anti-inflammatory properties of rabbit articular chondrocytes via the SIRT1 pathway,1
SyntaxGym: An Online Platform for Targeted Evaluation of Language Models.,0
"Syntheses, crystal structures and magnetic properties of redox active cyanide-bridged trinuclear Ru-M2 (M = Co, Ni, Cu) complexes",0
Synthesis and biological activities of amino acids functionalized Î±-GalCer analogues.,0
Synthesis and Biological Evaluation of New Naphthoquinones Derivatives,0
Synthesis and Characterization of a Large-Sized Ï€-Conjugated Copper(II) Complex Nanosheet,1
Synthesis and characterization of mesoporous SBA-15 and SBA-16 as carriers to improve albendazole dissolution rate,4
Synthesis and characterization of osteoinductive visible lightâ€activated adhesive composites with antimicrobial properties,3
Synthesis and Generalization of Parallel Algorithm for Matrix-vector Multiplication,0
"Synthesis and luminescence characterization of Pr3+, Gd3+ coâ€doped SrF2 transparent ceramics",3
"Synthesis and properties of poly(isosorbide 2,5-furandicarboxylate-co-Îµ-caprolactone) copolyesters",1
Synthesis and Shape Manipulation of Anisotropic Gold Nanoparticles by Laser Ablation in Solution,0
Synthesis and structure of a 22Ã—12Ã—12 extra-large pore zeolite ITQ-56 determined from continuous rotation electron diffraction data,0
Synthesis and structureâˆ’activity relationships of teixobactin,5
Synthesis of a functionalized dipeptide for targeted delivery and pH-sensitive release of chemotherapeutics.,1
Synthesis of antimicrobial cellulosic derivative and its catalytic activity,32
Synthesis of Branched Peptides via a Side-Chain Benzyl Ester.,0
Synthesis of giant Mo2O2S2-containing seleno-tungstate architectures: New multisite cation receptors,0
Synthesis of Heterobifunctional Thiolâ€poly(lactic acid)â€bâ€poly(ethylene glycol)â€hydroxyl for Nanoparticle Drug Delivery Applications,0
